2.033,1.02671515037034e-07
2.066,3.90035895783965e-08
2.099,3.406347016967e-08
2.132,5.88584743261325e-08
2.165,1.39422810185421e-07
2.198,1.57581724828738e-08
2.231,6.91479573089473e-08
2.264,1.0353434212859e-07
2.297,1.0533603372066e-07
2.33,7.95628053804037e-08
2.363,5.77553460728961e-08
2.396,3.48436507846121e-08
2.429,1.28329575702564e-07
2.462,1.88637217960826e-07
2.495,1.05990188225137e-07
2.528,7.81874670263719e-08
2.561,1.11139551915598e-08
2.594,9.2166805304296e-08
2.627,1.484727584441e-07
2.66,4.48e-08
2.693,1.72200813006211e-07
2.726,2.67252689415841e-08
2.759,6.43739077577243e-08
2.792,1.10124293414305e-07
2.825,3.33418655746795e-08
2.858,6.63517897271807e-08
2.891,1.50839782550891e-07
2.924,9.01944565924093e-08
2.957,8.4285230022822e-09
2.99,3.95413707400236e-08
3.023,6.81973606527409e-08
3.056,9.31716695138603e-08
3.089,7.42363792220499e-08
3.122,1.23223374405995e-07
3.155,1.36289104480145e-07
3.188,1.45808641719207e-07
3.221,3.45114473761968e-08
3.254,7.56031745365233e-08
3.287,1.36795321557428e-07
3.32,6.28496618924875e-08
3.353,7.58229516703221e-08
3.386,3.20299859506682e-08
3.419,5.99679914621125e-08
3.452,6.07789437223123e-08
3.485,1.92924441168039e-07
3.518,5.69013180866665e-08
3.551,8.36487895907645e-08
3.584,1.16470768864982e-07
3.617,5.74720801781178e-08
3.65,1.13185158037616e-07
3.683,2.57122538879811e-08
3.716,1.16270030532378e-07
3.749,9.53175744550815e-08
3.782,2.00479425378267e-08
3.815,6.59163105763664e-08
3.848,1.00838088042168e-07
3.881,5.30720265299903e-08
3.914,1.31548318119237e-07
3.947,3.19599749687011e-08
3.98,1.0086664463538e-07
4.013,1.03657898878957e-07
4.046,3.94603598564432e-08
4.079,1.58309064806789e-07
4.112,4.65033332138676e-08
4.145,8.40685434630576e-08
4.178,1.41477913470619e-07
4.211,5.5188404579223e-08
4.244,5.30418702536025e-08
4.277,8.87711664900265e-08
4.31,1.2039136181637e-07
4.343,1.70456328717945e-07
4.376,1.33686199736547e-07
4.409,1.12936088120671e-07
4.442,9.55891207198811e-08
4.475,7.6e-08
4.508,9.84975126589499e-08
4.541,1.12065695018592e-07
4.574,5.17037716225809e-08
4.607,8.4e-08
4.64,5.96040267096108e-08
4.673,7.07084153407499e-08
4.706,4.81796637597234e-08
4.739,2.14666997929351e-07
4.772,6.91016642346622e-08
4.805,4.88196681676556e-08
4.838,3.89296801939086e-08
4.871,1.45042890208379e-07
4.90400000000001,1.05019617215071e-07
4.93700000000001,7.6352865041202e-08
4.97000000000001,6.76319451147163e-08
5.00300000000001,7.07672240518165e-08
5.03600000000001,7.01677988823933e-08
5.06900000000001,8.60251126125389e-08
5.10200000000001,6.12039214429926e-08
5.13500000000001,1.15108296833895e-07
5.16800000000001,1.81725067065609e-08
5.20100000000001,7.32295022514833e-08
5.23400000000001,1.0252804494381e-07
5.26700000000001,4.19447255325387e-08
5.30000000000001,8.36258333291813e-08
5.33300000000001,5.70697818464378e-08
5.36600000000001,8.19638944901961e-08
5.39900000000001,1.09818759781742e-07
5.43200000000001,4.56210477740264e-08
5.46500000000001,1.42882329208338e-07
5.49800000000001,8.90842298052798e-09
5.53100000000001,1.72048365293019e-07
5.56400000000001,1.36570567839487e-07
5.59700000000001,8.61774912607695e-08
5.63000000000001,7.19644356609569e-08
5.66300000000001,1.54685745949651e-07
5.69600000000001,1.10054531937581e-07
5.72900000000001,6.03509734801353e-08
5.76200000000001,1.36e-08
5.79500000000002,2.21755901838035e-07
5.82800000000002,1.01977252365417e-07
5.86100000000002,1.13219079664163e-07
5.89400000000002,4.84049584236988e-08
5.92700000000002,5.59485477916987e-08
5.96000000000002,5.27696882689296e-08
5.99300000000002,7.44515950131359e-08
6.02600000000002,8.24465887711553e-08
6.05900000000002,6.67748455632808e-08
6.09200000000002,8.10372753737439e-08
6.12500000000002,5.36715939767024e-08
6.15800000000002,6.82255084261011e-08
6.19100000000002,1.80310842713354e-08
6.22400000000002,1.33887116631885e-07
6.25700000000002,2.61564523588349e-08
6.29000000000002,9.74687642273154e-08
6.32300000000002,8.85329317259967e-08
6.35600000000002,3.81240081838204e-08
6.38900000000002,5.01198563445667e-08
6.42200000000002,4.88196681676556e-08
6.45500000000002,2.17028661701629e-07
6.48800000000002,4.4e-08
6.52100000000002,1.51639572671516e-07
6.55400000000002,1.12231189960724e-07
6.58700000000002,8.31538333451922e-08
6.62000000000002,1.17485658699264e-07
6.65300000000002,9.49576747819785e-08
6.68600000000002,1.68652067879407e-07
6.71900000000003,4.70506110481044e-08
6.75200000000003,6.56146325144018e-08
6.78500000000003,1.68230318313912e-07
6.81800000000003,1.13419575030063e-08
6.85100000000003,1.10888773101699e-07
6.88400000000003,1.46474298086729e-07
6.91700000000003,1.06550269826031e-07
6.95000000000003,5.43588079339494e-08
6.98300000000003,6.52478352131318e-08
